kombinasyon_kodu,meslek,konaklama,ulasim,bolge,cocuklu,evrak_sayisi,evrak_listesi,uyari_sayisi
IT_TUR_CALISMAYANLAR_ARAC_DAVETIYE_DIGER_COCUKSUZ,calismayanlar,davetiye,arac,diger,False,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,1
IT_TUR_CALISMAYANLAR_ARAC_DAVETIYE_DIGER_COCUKLU,calismayanlar,davetiye,arac,diger,True,20,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_CALISMAYANLAR_OTOBUS_DAVETIYE_ANKARA_COCUKSUZ,calismayanlar,davetiye,otobus,ankara,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,2
IT_TUR_CALISMAYANLAR_OTOBUS_DAVETIYE_ANKARA_COCUKLU,calismayanlar,davetiye,otobus,ankara,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,6
IT_TUR_CALISMAYANLAR_OTOBUS_DAVETIYE_ISTANBUL_COCUKSUZ,calismayanlar,davetiye,otobus,istanbul,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,1
IT_TUR_CALISMAYANLAR_OTOBUS_DAVETIYE_ISTANBUL_COCUKLU,calismayanlar,davetiye,otobus,istanbul,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_CALISMAYANLAR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,calismayanlar,davetiye,otobus,izmir,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,2
IT_TUR_CALISMAYANLAR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,calismayanlar,davetiye,otobus,izmir,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_CALISMAYANLAR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,calismayanlar,davetiye,otobus,diger,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,1
IT_TUR_CALISMAYANLAR_OTOBUS_DAVETIYE_DIGER_COCUKLU,calismayanlar,davetiye,otobus,diger,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_CALISMAYANLAR_GEMI_DAVETIYE_ANKARA_COCUKSUZ,calismayanlar,davetiye,gemi,ankara,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,2
IT_TUR_CALISMAYANLAR_GEMI_DAVETIYE_ANKARA_COCUKLU,calismayanlar,davetiye,gemi,ankara,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,6
IT_TUR_CALISMAYANLAR_GEMI_DAVETIYE_ISTANBUL_COCUKSUZ,calismayanlar,davetiye,gemi,istanbul,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,1
IT_TUR_CALISMAYANLAR_GEMI_DAVETIYE_ISTANBUL_COCUKLU,calismayanlar,davetiye,gemi,istanbul,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_CALISMAYANLAR_GEMI_DAVETIYE_IZMIR_COCUKSUZ,calismayanlar,davetiye,gemi,izmir,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,2
IT_TUR_CALISMAYANLAR_GEMI_DAVETIYE_IZMIR_COCUKLU,calismayanlar,davetiye,gemi,izmir,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_CALISMAYANLAR_GEMI_DAVETIYE_DIGER_COCUKSUZ,calismayanlar,davetiye,gemi,diger,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,1
IT_TUR_CALISMAYANLAR_GEMI_DAVETIYE_DIGER_COCUKLU,calismayanlar,davetiye,gemi,diger,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|GEMI_BELGESI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_CALISMAYANLAR_TREN_DAVETIYE_ANKARA_COCUKSUZ,calismayanlar,davetiye,tren,ankara,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,2
IT_TUR_CALISMAYANLAR_TREN_DAVETIYE_ANKARA_COCUKLU,calismayanlar,davetiye,tren,ankara,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,6
IT_TUR_CALISMAYANLAR_TREN_DAVETIYE_ISTANBUL_COCUKSUZ,calismayanlar,davetiye,tren,istanbul,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,1
IT_TUR_CALISMAYANLAR_TREN_DAVETIYE_ISTANBUL_COCUKLU,calismayanlar,davetiye,tren,istanbul,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_CALISMAYANLAR_TREN_DAVETIYE_IZMIR_COCUKSUZ,calismayanlar,davetiye,tren,izmir,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,2
IT_TUR_CALISMAYANLAR_TREN_DAVETIYE_IZMIR_COCUKLU,calismayanlar,davetiye,tren,izmir,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_CALISMAYANLAR_TREN_DAVETIYE_DIGER_COCUKSUZ,calismayanlar,davetiye,tren,diger,False,15,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR,1
IT_TUR_CALISMAYANLAR_TREN_DAVETIYE_DIGER_COCUKLU,calismayanlar,davetiye,tren,diger,True,18,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|TREN_BILETI|DAVET_MEKTUBU|EV_SAHIBI_KIMLIK|MADDI_GELIR_CALISMAYANLAR|TEMINAT|MADDI_DESTEKCI_CALISMAYANLAR|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_COCUK_UCAK_OTEL_ANKARA_COCUKSUZ,cocuk,otel,ucak,ankara,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK,3
IT_TUR_COCUK_UCAK_OTEL_ANKARA_COCUKLU,cocuk,otel,ucak,ankara,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,7
IT_TUR_COCUK_UCAK_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,ucak,istanbul,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK,2
IT_TUR_COCUK_UCAK_OTEL_ISTANBUL_COCUKLU,cocuk,otel,ucak,istanbul,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_COCUK_UCAK_OTEL_IZMIR_COCUKSUZ,cocuk,otel,ucak,izmir,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK,2
IT_TUR_COCUK_UCAK_OTEL_IZMIR_COCUKLU,cocuk,otel,ucak,izmir,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_COCUK_UCAK_OTEL_DIGER_COCUKSUZ,cocuk,otel,ucak,diger,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK,2
IT_TUR_COCUK_UCAK_OTEL_DIGER_COCUKLU,cocuk,otel,ucak,diger,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|UCUS_REZERVASYONU|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,5
IT_TUR_COCUK_ARAC_OTEL_ANKARA_COCUKSUZ,cocuk,otel,arac,ankara,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK,2
IT_TUR_COCUK_ARAC_OTEL_ANKARA_COCUKLU,cocuk,otel,arac,ankara,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,6
IT_TUR_COCUK_ARAC_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,arac,istanbul,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK,1
IT_TUR_COCUK_ARAC_OTEL_ISTANBUL_COCUKLU,cocuk,otel,arac,istanbul,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_COCUK_ARAC_OTEL_IZMIR_COCUKSUZ,cocuk,otel,arac,izmir,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK,1
IT_TUR_COCUK_ARAC_OTEL_IZMIR_COCUKLU,cocuk,otel,arac,izmir,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_COCUK_ARAC_OTEL_DIGER_COCUKSUZ,cocuk,otel,arac,diger,False,16,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK,1
IT_TUR_COCUK_ARAC_OTEL_DIGER_COCUKLU,cocuk,otel,arac,diger,True,19,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|ARAC_RUHSATI|ARAC_SIGORTASI|EHLIYET|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,4
IT_TUR_COCUK_OTOBUS_OTEL_ANKARA_COCUKSUZ,cocuk,otel,otobus,ankara,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK,2
IT_TUR_COCUK_OTOBUS_OTEL_ANKARA_COCUKLU,cocuk,otel,otobus,ankara,True,17,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK|MUVAFAKATNAME|COCUK_BASVURU_FORMU|DOGUM_BELGESI,6
IT_TUR_COCUK_OTOBUS_OTEL_ISTANBUL_COCUKSUZ,cocuk,otel,otobus,istanbul,False,14,PASAPORT|KIMLIK_FOTOKOPI|BASVURU_FORMU|BIYOMETRIK_FOTOGRAF|SEYAHAT_SAGLIK_SIGORTASI|VIZE_HARCI|TARIHCELI_YERLESIM_YERI|VUKUATLI_NUFUS|SEYAHAT_BILDIRGE|OTOBUS_BILETI|OTEL_REZERVASYONU|MUVAFAKATNAME_COCUK|TEMINAT|MADDI_DESTEKCI_COCUK,1
